Time Sampled,Die Temperature Present (C),Die Temperature Device Max, Die Temperature Device Min,Die Temperature Sampled Max,Die Temperature Sampled Min,Die Temperature Window Average,Die Temperature Window Max,Die Temperature Window Min,VCCINT Supply Present (V),VCCINT Supply Device Max,VCCINT Supply Device Min,VCCINT Supply Sampled Max,VCCINT Supply Sampled Min,VCCINT Supply Window Average,VCCINT Supply Window Max,VCCINT Supply Window Min,VCCAUX Supply Present (V),VCCAUX Supply Device Max,VCCAUX Device Min,VCCAUX Supply Sampled Max,VCCAUX Supply Sampled Min,VCCAUX Supply Window Average,VCCAUX Supply Window Max,VCCAUX Supply Window Min

2014.07.01 12:34:29, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.492,2.495,2.491,

2014.07.01 12:34:30, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.492,2.495,2.491,

2014.07.01 12:34:31, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:34:32, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:34:33, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:34:34, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:35, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:36, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:37, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:38, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:39, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:40, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:41, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:42, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:43, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:44, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:45, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:46, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:47, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:48, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:49, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:50, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:51, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:52, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:34:53, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:54, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:55, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:56, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:57, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:58, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:34:59, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:00, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:01, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:02, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:03, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:04, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:05, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:06, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:07, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:08, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:09, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:10, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:11, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:12, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:13, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:14, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:15, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:16, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:17, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.495,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:18, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:19, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:20, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:21, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:22, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:23, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.006,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:24, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.495,2.491,

2014.07.01 12:35:25, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.495,2.491,

2014.07.01 12:35:26, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:27, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:28, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:29, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:30, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.491,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:31, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:32, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:33, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:34, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.491,

2014.07.01 12:35:35, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:36, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:35:37, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.495,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:38, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:39, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:40, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:41, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:42, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:43, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:44, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:45, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:35:46, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.490,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:35:47, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:35:48, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:35:49, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:35:50, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:35:51, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:35:52, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:35:53, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:54, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:55, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:56, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:57, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.493,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:58, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.491,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:35:59, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.490,

2014.07.01 12:36:00, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.490,

2014.07.01 12:36:01, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.006,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:02, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.493,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:03, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:04, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.494,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:05, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.491,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:06, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:07, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.005,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.493,2.494,2.491,

2014.07.01 12:36:08, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.490,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:09, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:10, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.494,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:11, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:12, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.494,2.490,

2014.07.01 12:36:13, 84.0,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.495,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:14, 84.5,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.491,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:15, 84.0,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:16, 84.5,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.006,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:17, 84.0,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.494,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:18, 84.5,85.5,77.5,231.0,53.5,84.1,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.004,2.492,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:19, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:20, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:21, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:22, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.493,2.498,2.486,3.000,2.486,2.492,2.495,2.490,

2014.07.01 12:36:23, 84.5,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.003,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.490,

2014.07.01 12:36:24, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.494,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:25, 84.0,85.5,77.5,231.0,53.5,84.2,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:26, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:27, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.495,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:28, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:29, 84.0,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.004,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.495,2.498,2.486,3.000,2.486,2.493,2.495,2.491,

2014.07.01 12:36:30, 84.5,85.5,77.5,231.0,53.5,84.3,84.5,84.0,1.005,1.008,1.002,3.000,1.001,1.004,1.005,1.003,2.492,2.498,2.486,3.000,2.486,2.493,2.495,2.492,

