=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.07.04 12:48:11 =~=~=~=~=~=~=~=~=~=~=~=
Starting measurements with the following settings:
Interval = 10 secs
Start Index = 0
Stop Index = 1191
Test duration = 3 hrs 18 mins 30 secs
MMCM Input Frequency = 700001
1, 0, 0, 0, 53, 1, 103, 360188, 0
2, 0, 0, 0, 53, 1, 103, 360188, 313008
3, 0, 0, 0, 53, 1, 103, 360188, 313008
4, 0, 0, 0, 53, 1, 103, 360188, 313008
5, 0, 0, 0, 53, 1, 103, 360188, 313008
6, 0, 0, 0, 53, 1, 103, 360188, 313008
7, 0, 0, 0, 53, 1, 103, 360188, 313008
8, 0, 0, 0, 53, 1, 103, 360188, 313008
9, 0, 0, 0, 53, 1, 103, 360188, 313008
0, 0, 0, 1, 35, 68, 1, 360290, 12908
1, 1, 1, 1, 35, 68, 1, 360290, 360295
2, 0, 1, 1, 35, 68, 1, 360290, 360295
3, 0, 1, 1, 35, 68, 1, 360290, 360295
4, 0, 1, 1, 35, 68, 1, 360290, 360295
5, 0, 1, 1, 35, 68, 1, 360290, 360295
6, 0, 1, 1, 35, 68, 1, 360290, 360295
7, 0, 1, 1, 35, 68, 1, 360290, 360295
8, 0, 1, 1, 35, 68, 1, 360290, 360295
9, 0, 1, 1, 35, 68, 1, 360290, 360295
0, 0, 1, 2, 52, 1, 101, 360360, 360295
1, 0, 1, 2, 52, 1, 101, 360360, 360295
2, 0, 1, 2, 52, 1, 101, 360360, 360295
3, 0, 1, 2, 52, 1, 101, 360360, 360295
4, 0, 1, 2, 52, 1, 101, 360360, 360295
5, 0, 1, 2, 52, 1, 101, 360360, 360295
6, 0, 1, 2, 52, 1, 101, 360360, 360295
7, 0, 1, 2, 52, 1, 101, 360360, 15382
8, 0, 1, 2, 52, 1, 101, 360360, 15382
9, 0, 1, 2, 52, 1, 101, 360360, 15382
0, 0, 1, 3, 34, 66, 1, 360604, 15382
1, 0, 1, 3, 34, 66, 1, 360604, 360607
2, 0, 1, 3, 34, 66, 1, 360604, 360607
3, 0, 1, 3, 34, 66, 1, 360604, 360607
4, 0, 1, 3, 34, 66, 1, 360604, 360607
5, 0, 1, 3, 34, 66, 1, 360604, 360607
6, 0, 1, 3, 34, 66, 1, 360604, 360607
7, 0, 1, 3, 34, 66, 1, 360604, 360607
8, 0, 1, 3, 34, 66, 1, 360604, 360607
9, 0, 1, 3, 34, 66, 1, 360604, 360607
0, 0, 1, 4, 50, 1, 97, 360800, 360607
1, 0, 1, 4, 50, 1, 97, 360800, 360607
2, 0, 1, 4, 50, 1, 97, 360800, 360607
3, 0, 1, 4, 50, 1, 97, 360800, 360607
4, 0, 1, 4, 50, 1, 97, 360800, 27514
5, 0, 1, 4, 50, 1, 97, 360800, 27514
6, 0, 1, 4, 50, 1, 97, 360800, 27514
7, 0, 1, 4, 50, 1, 97, 360800, 27514
8, 0, 1, 4, 50, 1, 97, 360800, 27514
9, 0, 1, 4, 50, 1, 97, 360800, 27514
0, 0, 1, 5, 33, 64, 1, 360921, 27514
1, 1, 2, 5, 33, 64, 1, 360921, 360932
2, 0, 2, 5, 33, 64, 1, 360921, 360945
3, 0, 2, 5, 33, 64, 1, 360921, 360945
4, 0, 2, 5, 33, 64, 1, 360921, 360932
5, 0, 2, 5, 33, 64, 1, 360921, 360932
6, 0, 2, 5, 33, 64, 1, 360921, 360932
7, 0, 2, 5, 33, 64, 1, 360921, 360945
8, 0, 2, 5, 33, 64, 1, 360921, 360945
9, 0, 2, 5, 33, 64, 1, 360921, 360932
0, 0, 2, 6, 49, 19, 5, 361032, 360932
1, 0, 2, 6, 49, 19, 5, 361032, 361062
2, 0, 2, 6, 49, 19, 5, 361032, 361049
3, 0, 2, 6, 49, 19, 5, 361032, 361049
4, 0, 2, 6, 49, 19, 5, 361032, 361049
5, 0, 2, 6, 49, 19, 5, 361032, 361049
6, 0, 2, 6, 49, 19, 5, 361032, 361062
7, 0, 2, 6, 49, 19, 5, 361032, 361049
8, 0, 2, 6, 49, 19, 5, 361032, 361049
9, 0, 2, 6, 49, 19, 5, 361032, 361049
0, 0, 2, 7, 32, 62, 1, 361280, 361049
1, 1, 3, 7, 32, 62, 1, 361280, 361284
2, 0, 3, 7, 32, 62, 1, 361280, 361297
3, 0, 3, 7, 32, 62, 1, 361280, 361297
4, 0, 3, 7, 32, 62, 1, 361280, 361284
5, 0, 3, 7, 32, 62, 1, 361280, 361297
6, 0, 3, 7, 32, 62, 1, 361280, 361284
7, 0, 3, 7, 32, 62, 1, 361280, 361297
8, 0, 3, 7, 32, 62, 1, 361280, 361297
9, 0, 3, 7, 32, 62, 1, 361280, 361284
0, 0, 3, 8, 63, 2, 61, 361431, 361297
1, 0, 3, 8, 63, 2, 61, 361431, 361297
2, 0, 3, 8, 63, 2, 61, 361431, 361297
3, 0, 3, 8, 63, 2, 61, 361431, 361297
4, 0, 3, 8, 63, 2, 61, 361431, 27318
5, 0, 3, 8, 63, 2, 61, 361431, 27318
6, 0, 3, 8, 63, 2, 61, 361431, 27318
7, 0, 3, 8, 63, 2, 61, 361431, 27318
8, 0, 3, 8, 63, 2, 61, 361431, 27318
9, 0, 3, 8, 63, 2, 61, 361431, 21789
0, 0, 3, 9, 47, 13, 7, 361524, 21789
1, 0, 3, 9, 47, 13, 7, 361524, 361532
2, 0, 3, 9, 47, 13, 7, 361524, 361532
3, 0, 3, 9, 47, 13, 7, 361524, 361532
4, 0, 3, 9, 47, 13, 7, 361524, 361532
5, 0, 3, 9, 47, 13, 7, 361524, 361545
6, 0, 3, 9, 47, 13, 7, 361524, 361532
7, 0, 3, 9, 47, 13, 7, 361524, 361532
8, 0, 3, 9, 47, 13, 7, 361524, 361545
9, 0, 3, 9, 47, 13, 7, 361524, 361532
0, 0, 3, 10, 31, 60, 1, 361646, 361545
1, 1, 4, 10, 31, 60, 1, 361646, 361663
2, 0, 4, 10, 31, 60, 1, 361646, 361663
3, 0, 4, 10, 31, 60, 1, 361646, 361676
4, 0, 4, 10, 31, 60, 1, 361646, 361663
5, 0, 4, 10, 31, 60, 1, 361646, 361663
6, 0, 4, 10, 31, 60, 1, 361646, 361676
7, 0, 4, 10, 31, 60, 1, 361646, 361663
8, 0, 4, 10, 31, 60, 1, 361646, 361663
9, 0, 4, 10, 31, 60, 1, 361646, 361663
0, 0, 4, 11, 46, 1, 89, 361790, 361663
1, 0, 4, 11, 46, 1, 89, 361790, 361663
2, 0, 4, 11, 46, 1, 89, 361790, 46285
3, 0, 4, 11, 46, 1, 89, 361790, 46285
4, 0, 4, 11, 46, 1, 89, 361790, 46285
5, 0, 4, 11, 46, 1, 89, 361790, 46285
6, 0, 4, 11, 46, 1, 89, 361790, 46285
7, 0, 4, 11, 46, 1, 89, 361790, 46285
8, 0, 4, 11, 46, 1, 89, 361790, 46285
9, 0, 4, 11, 46, 1, 89, 361790, 14924
0, 0, 4, 12, 61, 2, 59, 361852, 14924
1, 0, 4, 12, 61, 2, 59, 361852, 14924
2, 0, 4, 12, 61, 2, 59, 361852, 14924
3, 0, 4, 12, 61, 2, 59, 361852, 14924
4, 0, 4, 12, 61, 2, 59, 361852, 20502
5, 0, 4, 12, 61, 2, 59, 361852, 20502
6, 0, 4, 12, 61, 2, 59, 361852, 20502
7, 0, 4, 12, 61, 2, 59, 361852, 20502
8, 0, 4, 12, 61, 2, 59, 361852, 20502
9, 0, 4, 12, 61, 2, 59, 361852, 22534
0, 0, 4, 13, 30, 58, 1, 362040, 22534
1, 1, 5, 13, 30, 58, 1, 362040, 362069
2, 0, 5, 13, 30, 58, 1, 362040, 362069
3, 0, 5, 13, 30, 58, 1, 362040, 362069
4, 0, 5, 13, 30, 58, 1, 362040, 362069
5, 0, 5, 13, 30, 58, 1, 362040, 362069
6, 0, 5, 13, 30, 58, 1, 362040, 362069
7, 0, 5, 13, 30, 58, 1, 362040, 362069
8, 0, 5, 13, 30, 58, 1, 362040, 362069
9, 0, 5, 13, 30, 58, 1, 362040, 362069
0, 0, 5, 14, 59, 19, 6, 362260, 362069
1, 0, 5, 14, 59, 19, 6, 362260, 362279
2, 0, 5, 14, 59, 19, 6, 362260, 362279
3, 0, 5, 14, 59, 19, 6, 362260, 362279
4, 0, 5, 14, 59, 19, 6, 362260, 362279
5, 0, 5, 14, 59, 19, 6, 362260, 362279
6, 0, 5, 14, 59, 19, 6, 362260, 362279
7, 0, 5, 14, 59, 19, 6, 362260, 362292
8, 0, 5, 14, 59, 19, 6, 362260, 362279
9, 0, 5, 14, 59, 19, 6, 362260, 362279
0, 0, 5, 15, 44, 17, 5, 362340, 362279
1, 1, 6, 15, 44, 17, 5, 362340, 362345
2, 0, 6, 15, 44, 17, 5, 362340, 362358
3, 0, 6, 15, 44, 17, 5, 362340, 362345
4, 0, 6, 15, 44, 17, 5, 362340, 362358
5, 0, 6, 15, 44, 17, 5, 362340, 362345
6, 0, 6, 15, 44, 17, 5, 362340, 362358
7, 0, 6, 15, 44, 17, 5, 362340, 362358
8, 0, 6, 15, 44, 17, 5, 362340, 362345
9, 0, 6, 15, 44, 17, 5, 362340, 362358
0, 0, 6, 16, 29, 56, 1, 362500, 362358
1, 1, 7, 16, 29, 56, 1, 362500, 362502
2, 0, 7, 16, 29, 56, 1, 362500, 362502
3, 0, 7, 16, 29, 56, 1, 362500, 362502
4, 0, 7, 16, 29, 56, 1, 362500, 362502
5, 0, 7, 16, 29, 56, 1, 362500, 362502
6, 0, 7, 16, 29, 56, 1, 362500, 362502
7, 0, 7, 16, 29, 56, 1, 362500, 362502
8, 0, 7, 16, 29, 56, 1, 362500, 362502
9, 0, 7, 16, 29, 56, 1, 362500, 362489
0, 0, 7, 17, 43, 1, 83, 362619, 362489
1, 0, 7, 17, 43, 1, 83, 362619, 362489
2, 0, 7, 17, 43, 1, 83, 362619, 362489
3, 0, 7, 17, 43, 1, 83, 362619, 362489
4, 0, 7, 17, 43, 1, 83, 362619, 362489
5, 0, 7, 17, 43, 1, 83, 362619, 24401
6, 0, 7, 17, 43, 1, 83, 362619, 24401
7, 0, 7, 17, 43, 1, 83, 362619, 24401
8, 0, 7, 17, 43, 1, 83, 362619, 24401
9, 0, 7, 17, 43, 1, 83, 362619, 24401
0, 0, 7, 18, 57, 22, 5, 362691, 24401
1, 0, 7, 18, 57, 22, 5, 362691, 362726
2, 0, 7, 18, 57, 22, 5, 362691, 362726
3, 0, 7, 18, 57, 22, 5, 362691, 362726
4, 0, 7, 18, 57, 22, 5, 362691, 362726
5, 0, 7, 18, 57, 22, 5, 362691, 362726
6, 0, 7, 18, 57, 22, 5, 362691, 362726
7, 0, 7, 18, 57, 22, 5, 362691, 362726
8, 0, 7, 18, 57, 22, 5, 362691, 362726
9, 0, 7, 18, 57, 22, 5, 362691, 362726
0, 0, 7, 19, 28, 54, 1, 362936, 362726
1, 1, 8, 19, 28, 54, 1, 362936, 362963
2, 0, 8, 19, 28, 54, 1, 362936, 362963
3, 0, 8, 19, 28, 54, 1, 362936, 362963
4, 0, 8, 19, 28, 54, 1, 362936, 362963
5, 0, 8, 19, 28, 54, 1, 362936, 362950
6, 0, 8, 19, 28, 54, 1, 362936, 362963
7, 0, 8, 19, 28, 54, 1, 362936, 362963
8, 0, 8, 19, 28, 54, 1, 362936, 362963
9, 0, 8, 19, 28, 54, 1, 362936, 362963
0, 0, 8, 20, 55, 2, 53, 363165, 362963
1, 0, 8, 20, 55, 2, 53, 363165, 362963
2, 0, 8, 20, 55, 2, 53, 363165, 48884
3, 0, 8, 20, 55, 2, 53, 363165, 48884
4, 0, 8, 20, 55, 2, 53, 363165, 48884
5, 0, 8, 20, 55, 2, 53, 363165, 48884
6, 0, 8, 20, 55, 2, 53, 363165, 25057
7, 0, 8, 20, 55, 2, 53, 363165, 25057
8, 0, 8, 20, 55, 2, 53, 363165, 25057
9, 0, 8, 20, 55, 2, 53, 363165, 25057
0, 0, 8, 21, 41, 79, 1, 363260, 25059
1, 1, 9, 21, 41, 79, 1, 363260, 363292
2, 0, 9, 21, 41, 79, 1, 363260, 363292
3, 0, 9, 21, 41, 79, 1, 363260, 363292
4, 0, 9, 21, 41, 79, 1, 363260, 363292
5, 0, 9, 21, 41, 79, 1, 363260, 363279
6, 0, 9, 21, 41, 79, 1, 363260, 363292
7, 0, 9, 21, 41, 79, 1, 363260, 363292
8, 0, 9, 21, 41, 79, 1, 363260, 363279
9, 0, 9, 21, 41, 79, 1, 363260, 363292
0, 0, 9, 22, 27, 52, 1, 363447, 363292
1, 0, 9, 22, 27, 52, 1, 363447, 363464
2, 0, 9, 22, 27, 52, 1, 363447, 363464
3, 0, 9, 22, 27, 52, 1, 363447, 363464
4, 0, 9, 22, 27, 52, 1, 363447, 363464
5, 0, 9, 22, 27, 52, 1, 363447, 363464
6, 0, 9, 22, 27, 52, 1, 363447, 363464
7, 0, 9, 22, 27, 52, 1, 363447, 363464
8, 0, 9, 22, 27, 52, 1, 363447, 363464
9, 0, 9, 22, 27, 52, 1, 363447, 363464
0, 0, 9, 23, 40, 77, 1, 363600, 363464
1, 1, 10, 23, 40, 77, 1, 363600, 363636
2, 0, 10, 23, 40, 77, 1, 363600, 363636
3, 0, 10, 23, 40, 77, 1, 363600, 363623
4, 0, 10, 23, 40, 77, 1, 363600, 363636
5, 0, 10, 23, 40, 77, 1, 363600, 363636
6, 0, 10, 23, 40, 77, 1, 363600, 363636
7, 0, 10, 23, 40, 77, 1, 363600, 363636
8, 0, 10, 23, 40, 77, 1, 363600, 363636
9, 0, 10, 23, 40, 77, 1, 363600, 363636
0, 0, 10, 24, 53, 17, 6, 363686, 363636
1, 0, 10, 24, 53, 17, 6, 363686, 363728
2, 0, 10, 24, 53, 17, 6, 363686, 363715
3, 0, 10, 24, 53, 17, 6, 363686, 363728
4, 0, 10, 24, 53, 17, 6, 363686, 363715
5, 0, 10, 24, 53, 17, 6, 363686, 363728
